Id,TIPO_PLACA,ANIO_DE_FABRICACION,CILINDRADA,CANTIDAD_DE_CILINDROS,CANTIDAD_DE_PUERTAS,VALOR_DEL_VEHICULO,COLORES,FECHA_DE_IMPORTACION,IMP_VALOR_DEL_VEHICULO,FECHA_DE_INGRESO,ANIO_INGRESO,MES_INGRESO,CLASE,PERTENENCIA,MARCA,MODELO,CAPACIDAD,COMBUSTIBLE,ADUANA,CONDICION_INGRESO,PROPIETARIO_DEPARTAMENTO,PROPIETARIO_MUNICIPIO,ESTADO
88828,PARTICULAR,1984,0,0,0,0,MARRON CAFE NEGRO,,0,31/10/1988,1988,10,PICK UP,PROPIEDAD,ISUZU,N/D,1,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SOYAPANGO,BAJA
88829,PARTICULAR,1978,0,0,0,1500,GRIS NEGRO BLANCO,16/5/1988,0,31/10/1988,1988,10,PICK UP,PROPIEDAD,TOYOTA,N/D,1,GASOLINA,,VEHICULO USADO,AHUACHAPAN,ATIQUIZAYA,ALTA
88830,PARTICULAR,1974,0,0,0,0,AZUL,,0,31/10/1988,1988,10,PICK UP,PROPIEDAD,DATSUN,N/D,1,GASOLINA,,VEHICULO USADO,SAN SALVADOR,AYUTUXTEPEQUE,ALTA
88831,PARTICULAR,1987,0,0,0,0,NEGRO GRIS,,0,31/10/1988,1988,10,PICK UP,PROPIEDAD,MAZDA,N/D,1,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88832,PARTICULAR,1981,0,0,0,0,BLANCO AZUL,,0,27/4/1989,1989,4,PICK UP,PROPIEDAD,TOYOTA,N/D,1,DIESEL,,VEHICULO USADO,CHALATENANGO,NUEVA CONCEPCION,BAJA
88833,PARTICULAR,1982,0,0,0,0,NEGRO GRIS,,0,31/10/1988,1988,10,PICK UP,DEPOSITO,DATSUN,N/D,1,DIESEL,,VEHICULO USADO,LA LIBERTAD,LA LIBERTAD,BAJA
88834,PARTICULAR,2005,2300,4,2,1951.79,BLANCO,30/10/2013,1951.79,28/11/2013,2013,11,PICK UP,PROPIEDAD,FORD,RANGER,0.5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,CUSCATANCINGO,ALTA
88835,PARTICULAR,2006,2000,4,4,1868.87,GRIS,8/10/2013,1868.87,28/11/2013,2013,11,AUTOMOVIL,PROPIEDAD,KIA,SPECTRA EX,5,GASOLINA,AGDOSA - APOPA,VEHICULO USADO,CUSCATLAN,COJUTEPEQUE,ALTA
88836,REMOLQUE,1998,,,2,3169.65,BLANCO,3/10/2013,3169.65,28/11/2013,2013,11,REMOLQUE,PROPIEDAD,LUFKIN,N/D,12,SIN COMBUSTIBLE,ALMACENADORA NEJAPA, S.A DE C.V,VEHICULO USADO,LA LIBERTAD,SAN JUAN OPICO,ALTA
88837,PARTICULAR,1979,0,0,0,0,AMARILLO,,0,22/2/1985,1985,2,AUTOMOVIL,PROPIEDAD,PONY,STANDARD,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SOYAPANGO,BAJA
88838,CAMION,1999,12700,6,2,8446.75,BLANCO,12/10/2013,8446.75,28/11/2013,2013,11,CABEZAL,PROPIEDAD,FREIGHTLINER,FLD,12.5,DIESEL,ALMACENADORA NEJAPA, S.A DE C.V,VEHICULO USADO,LA LIBERTAD,SAN JUAN OPICO,ALTA
88839,PARTICULAR,1984,0,0,0,0,CELESTE,,0,4/11/1988,1988,11,PICK UP,PROPIEDAD,FORD,RANGER,1,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88840,PARTICULAR,1981,0,0,0,0,AZUL C/ FJAS,,0,14/12/1988,1988,12,PICK UP,PROPIEDAD,CHEVROLET,N/D,1.5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,CIUDAD DELGADO,ALTA
88841,PARTICULAR,1984,1500,0,0,0,NEGRO GRIS,,0,31/10/1988,1988,10,AUTOMOVIL,PROPIEDAD,TOYOTA,TERCEL,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,MEJICANOS,ALTA
88842,CAMION,1999,5900,6,2,2910.31,BLANCO,9/4/2012,2910.31,19/7/2012,2012,7,CAMION PESADO,PRENDA,FREIGHTLINER,FL 70,7.6,DIESEL,ALMACENADORA NEJAPA, S.A DE C.V,VEHICULO USADO,LA PAZ,SAN PEDRO MASAHUAT,ALTA
88843,PARTICULAR,2009,1800,4,4,4520.96,ROJO,21/3/2012,4520.96,19/7/2012,2012,7,AUTOMOVIL,PROPIEDAD,NISSAN,VERSA,5,GASOLINA,TRANSAUTO S.A. DE C.V.,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88844,PARTICULAR,1990,2600,4,2,4142.4,CELESTE,9/5/2000,4142.4,19/7/2012,2012,7,PICK UP,PROPIEDAD,MAZDA,B2600,0.5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO USADO,SAN SALVADOR,ILOPANGO,ALTA
88845,CAMION,2002,12700,6,2,4915.5,ROJO,20/4/2012,4915.5,19/7/2012,2012,7,CABEZAL,PROPIEDAD,FREIGHTLINER,CENTURY CLASS,13.15,DIESEL,AGDOSA - APOPA,VEHICULO USADO,USULUTAN,USULUTAN,ALTA
88846,PARTICULAR,1982,0,0,0,0,BEIGE CAFE,,0,31/10/1988,1988,10,PICK UP,PROPIEDAD,DATSUN,N/D,0.5,DIESEL,,VEHICULO USADO,MORAZAN,SAN FCO GOTERA,BAJA
88847,PARTICULAR,1981,0,0,0,0,BLANCO,,0,31/10/1988,1988,10,PICK UP,PROPIEDAD,TOYOTA,N/D,1,DIESEL,,VEHICULO USADO,SANTA ANA,CHALCHUAPA,ALTA
88848,PARTICULAR,1988,2800,0,0,0,DORADO ANARANJADO ROJO,,0,14/12/1988,1988,12,AUTOMOVIL,ANOTADO PREVENT.,MITSUBISHI,MONTERO,7,GASOLINA,,VEHICULO USADO,LA LIBERTAD,SANTA TECLA,ALTA
88849,CAMION,1999,12700,6,2,10763.25,OCRE,12/10/2013,10763.25,28/11/2013,2013,11,CABEZAL,PROPIEDAD,FREIGHTLINER,FLD 120,12.5,DIESEL,ALMACENADORA NEJAPA, S.A DE C.V,VEHICULO USADO,LA LIBERTAD,SAN JUAN OPICO,ALTA
88850,PARTICULAR,1986,0,0,0,0,ROJO Y NEGRO,,0,1/12/1988,1988,12,PICK UP,PROPIEDAD,MAZDA,B2000,1,GASOLINA,,VEHICULO USADO,AHUACHAPAN,ATIQUIZAYA,ALTA
88851,PARTICULAR,1983,0,0,0,0,CAFE,,0,31/10/1988,1988,10,PICK UP,PROPIEDAD,MAZDA,N/D,0.5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,NEJAPA,BAJA
88852,PARTICULAR,1988,0,0,0,0,NEGRO GRIS,,0,31/10/1988,1988,10,AUTOMOVIL,PROPIEDAD,SUZUKI,JEEP,5,GASOLINA,,VEHICULO USADO,USULUTAN,SANTA ELENA,ALTA
88853,PARTICULAR,1988,2600,0,0,0,ROJO,,0,31/10/1988,1988,10,AUTOMOVIL,PROPIEDAD,ISUZU,TROOPER,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN MARCOS,ALTA
88854,PARTICULAR,1988,0,0,0,0,NEGRO GRIS,,0,31/10/1988,1988,10,AUTOMOVIL,PROPIEDAD,NISSAN,JEEP,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,MEJICANOS,ALTA
